1	13	0,33015
1	15	0,33168
1	16	0,32848
1	17	0,32862
1	19	0,32848
1	20	0,33168
1	21	0,33320
1	22	0,33000
1	23	0,33168
1	24	0,33000
1	25	0,33168
1	27	0,33168
1	28	0,32848
1	30	0,33000
1	31	0,32862
1	32	0,33320
1	33	0,33000
1	34	0,33000
1	35	0,33015
1	37	0,33168
1	39	0,33168
1	40	0,33168
1	41	0,32848
1	42	0,33168
1	43	0,33168
1	44	0,33168
1	46	0,33000
1	48	0,33168
1	49	0,33000
1	50	0,33015
2	1	0,32698
2	2	0,32698
2	4	0,32545
2	5	0,32698
2	6	0,33168
2	8	0,33000
2	9	0,32848
2	10	0,32695
2	11	0,33168
2	12	0,33015
2	13	0,33168
2	14	0,33000
2	15	0,33320
2	16	0,33168
2	17	0,33168
2	18	0,33168
2	19	0,33168
2	20	0,33000
2	21	0,32848
2	22	0,32865
2	23	0,33168
2	24	0,33152
2	25	0,33152
2	26	0,33168
2	27	0,33015
2	28	0,33168
2	29	0,33168
2	30	0,33015
2	31	0,33015
2	33	0,33015
2	34	0,33168
2	36	0,33152
2	37	0,32848
2	38	0,33168
2	39	0,32862
2	40	0,33000
2	41	0,33168
2	43	0,33168
2	45	0,33015
2	46	0,33000
2	47	0,33000
2	48	0,33000
2	49	0,33015
2	50	0,33152
3	1	0,32698
3	2	0,32530
3	4	0,32698
3	5	0,32695
3	6	0,32848
3	7	0,33000
3	8	0,33000
3	9	0,33000
3	10	0,32680
3	12	0,33320
3	14	0,33168
3	15	0,33015
3	16	0,33000
3	17	0,33168
3	19	0,33015
3	20	0,33320
3	21	0,33168
3	22	0,33168
3	25	0,33168
3	26	0,33320
3	28	0,32848
3	30	0,33015
3	33	0,33168
3	34	0,32848
3	36	0,33015
3	37	0,33168
3	39	0,33168
3	40	0,33168
3	41	0,32865
3	42	0,32695
3	43	0,33332
3	44	0,33000
3	45	0,33168
3	46	0,33015
3	48	0,32848
3	49	0,32848
4	1	0,32698
4	2	0,32698
4	3	0,32698
4	4	0,32530
4	5	0,32695
4	9	0,33000
4	10	0,33168
4	11	0,33000
4	12	0,33168
4	13	0,33168
4	14	0,33168
4	15	0,33000
4	16	0,33168
4	19	0,33168
4	20	0,33015
4	22	0,33000
4	24	0,33168
4	25	0,33000
4	26	0,33015
4	27	0,33000
4	28	0,33000
4	30	0,32560
4	31	0,33000
4	32	0,33168
4	33	0,33168
4	34	0,33320
4	35	0,33168
4	36	0,33015
4	37	0,33320
4	38	0,33015
4	40	0,33015
4	41	0,33000
4	42	0,33015
4	44	0,33000
4	45	0,33168
4	46	0,33015
4	48	0,32848
4	49	0,33168
4	50	0,33168
5	1	0,32698
5	2	0,32698
5	3	0,32698
5	4	0,32378
5	5	0,32698
5	6	0,32712
5	8	0,33015
5	9	0,33168
5	11	0,33000
5	12	0,33168
5	14	0,32848
5	16	0,32848
5	17	0,33320
5	18	0,33015
5	20	0,33168
5	21	0,33015
5	23	0,33000
5	24	0,33168
5	25	0,33168
5	26	0,33168
5	27	0,33000
5	28	0,33320
5	29	0,33168
5	30	0,33000
5	31	0,33015
5	32	0,33168
5	33	0,33000
5	34	0,32985
5	35	0,33015
5	36	0,33000
5	37	0,33168
5	38	0,33015
5	40	0,33000
5	43	0,33015
5	44	0,33320
5	45	0,33015
5	46	0,33168
5	47	0,32848
5	48	0,32832
5	49	0,33168
5	50	0,33015
6	2	0,32698
6	3	0,32530
6	4	0,32378
6	5	0,32695
6	7	0,32528
6	8	0,32698
6	9	0,33000
6	10	0,32695
6	11	0,33000
6	12	0,32695
6	13	0,33152
6	14	0,33168
6	15	0,32848
6	16	0,33320
6	17	0,32848
6	18	0,32865
6	19	0,32848
6	20	0,33168
6	21	0,33000
6	22	0,33015
6	23	0,33168
6	24	0,33168
6	25	0,33152
6	26	0,33015
6	27	0,33000
6	28	0,32848
6	30	0,33015
6	32	0,33000
6	33	0,33015
6	34	0,32848
6	36	0,33152
6	38	0,33015
6	39	0,33015
6	40	0,33000
6	41	0,33168
6	42	0,33320
6	43	0,33015
6	44	0,33015
6	46	0,33320
6	47	0,33168
6	48	0,33015
6	49	0,33168
7	1	0,32698
7	3	0,32530
7	4	0,32378
7	6	0,32698
7	8	0,32848
7	10	0,33000
7	12	0,33168
7	13	0,33015
7	14	0,33015
7	15	0,33320
7	16	0,33015
7	17	0,33168
7	19	0,33168
7	20	0,33168
7	21	0,33000
7	22	0,33015
7	23	0,33320
7	24	0,32848
7	25	0,33168
7	26	0,32712
7	27	0,33015
7	28	0,33180
7	29	0,33168
7	30	0,33320
7	31	0,33168
7	32	0,33015
7	33	0,33015
7	34	0,32848
7	35	0,33168
7	36	0,33168
7	38	0,33168
7	39	0,33015
7	41	0,33168
7	42	0,33015
7	43	0,33320
7	44	0,33000
7	45	0,33000
7	47	0,32680
7	48	0,33168
7	49	0,33015
8	1	0,32698
8	2	0,32530
8	3	0,32848
8	5	0,32698
8	6	0,32850
8	7	0,33000
8	8	0,33000
8	10	0,33168
8	11	0,33332
8	12	0,33000
8	15	0,33000
8	17	0,33168
8	19	0,33000
8	20	0,33015
8	21	0,33168
8	23	0,32848
8	25	0,33168
8	26	0,32848
8	27	0,33000
8	28	0,33015
8	29	0,33168
8	30	0,32985
8	31	0,33168
8	32	0,33168
8	33	0,33000
8	34	0,33152
8	35	0,33000
8	36	0,33168
8	37	0,33000
8	38	0,33015
8	39	0,33000
8	41	0,32862
8	42	0,33168
8	43	0,33168
8	44	0,33168
8	45	0,33168
8	46	0,33168
8	47	0,32848
8	49	0,33152
8	50	0,33000
9	2	0,32698
9	4	0,32530
9	5	0,32695
9	6	0,33152
9	7	0,32680
9	8	0,33000
9	9	0,33168
9	10	0,33015
9	11	0,33168
9	12	0,33168
9	14	0,33168
9	16	0,32848
9	17	0,33015
9	19	0,33152
9	20	0,33168
9	22	0,33168
9	23	0,33000
9	24	0,33168
9	25	0,33015
9	26	0,33152
9	27	0,32848
9	28	0,33000
9	29	0,33015
9	31	0,33000
9	32	0,33168
9	33	0,33168
9	34	0,33168
9	35	0,33000
9	36	0,33000
9	37	0,32680
9	38	0,32848
9	39	0,32848
9	40	0,33000
9	42	0,32848
9	43	0,32848
9	44	0,33320
9	45	0,32848
9	46	0,33015
9	48	0,33168
9	49	0,33320
9	50	0,33168
10	1	0,32698
10	2	0,32698
10	3	0,32698
10	5	0,33000
10	7	0,32698
10	8	0,32848
10	9	0,33168
10	11	0,32848
10	12	0,33168
10	13	0,33168
10	14	0,33168
10	15	0,33000
10	16	0,33168
10	17	0,33168
10	18	0,32712
10	20	0,33152
10	21	0,33168
10	22	0,33015
10	24	0,32848
10	25	0,33018
10	27	0,33168
10	28	0,33000
10	30	0,32848
10	31	0,33015
10	32	0,32848
10	33	0,33168
10	35	0,33000
10	36	0,33152
10	37	0,32680
10	38	0,33000
10	39	0,33168
10	40	0,33168
10	42	0,33000
10	43	0,33168
10	45	0,32832
10	47	0,33168
10	49	0,32698
10	50	0,33000
