13	1	0,33910
13	2	0,33820
13	3	0,33045
13	4	0,32970
13	5	0,33562
13	7	0,33060
13	9	0,32165
13	10	0,32470
14	1	0,33910
14	2	0,33820
14	3	0,33515
14	4	0,32655
14	5	0,33562
14	6	0,33395
14	8	0,32620
14	9	0,32302
15	2	0,33820
15	3	0,33530
15	5	0,33412
15	7	0,33075
15	8	0,33090
16	1	0,33910
16	2	0,33820
16	3	0,33378
16	4	0,32515
16	5	0,33562
16	6	0,33562
16	7	0,33045
16	8	0,33090
16	9	0,32150
17	1	0,33910
17	2	0,33820
17	3	0,33528
17	4	0,32500
17	5	0,33562
17	6	0,33562
17	7	0,32878
17	9	0,32302
18	1	0,33910
18	2	0,33820
18	3	0,33528
18	4	0,32500
18	5	0,33562
18	8	0,33108
18	10	0,32620
19	1	0,33910
19	2	0,33820
19	3	0,33362
19	4	0,32500
19	6	0,33245
19	7	0,32878
19	8	0,33108
19	9	0,32150
19	10	0,32470
20	1	0,33910
20	2	0,33820
20	3	0,33362
20	5	0,33093
20	6	0,33093
20	7	0,32878
20	8	0,33108
20	10	0,32288
21	1	0,33910
21	2	0,33820
21	3	0,33515
21	4	0,32500
21	5	0,33093
21	6	0,33093
21	7	0,32878
21	9	0,32305
21	10	0,32288
22	2	0,33820
22	3	0,33515
22	4	0,32502
22	6	0,33242
22	7	0,32878
22	9	0,32470
23	1	0,33910
23	3	0,33515
23	5	0,33078
23	6	0,33075
23	7	0,32878
23	8	0,32788
23	9	0,32317
23	10	0,32440
24	1	0,33910
24	2	0,33820
24	3	0,33515
24	4	0,32500
24	6	0,33075
24	9	0,32317
24	10	0,32288
25	1	0,33910
25	2	0,33820
25	3	0,33515
25	4	0,32652
25	5	0,33078
25	6	0,33075
25	7	0,32727
25	8	0,32788
25	9	0,32152
25	10	0,32288
26	1	0,33910
26	2	0,33820
26	3	0,33348
26	4	0,32652
26	5	0,32412
26	6	0,33075
26	7	0,32727
26	8	0,32788
26	9	0,32302
26	10	0,32288
27	1	0,33910
27	2	0,33820
27	3	0,33348
27	4	0,32652
27	5	0,32260
27	6	0,33075
27	7	0,32575
27	8	0,32635
27	9	0,32302
27	10	0,32288
28	1	0,33910
28	2	0,33820
28	3	0,33515
28	4	0,32802
28	6	0,33075
28	8	0,32635
28	9	0,32152
28	10	0,32440
29	3	0,33515
29	5	0,32578
29	6	0,33075
29	7	0,31940
29	8	0,32620
29	9	0,32302
29	10	0,32440
30	1	0,33910
30	2	0,33973
30	3	0,33515
30	4	0,32802
30	5	0,32412
30	6	0,33075
30	7	0,31940
30	8	0,32772
30	9	0,32302
30	10	0,32592
31	1	0,33910
31	2	0,33973
31	3	0,33515
31	4	0,32802
31	5	0,32412
31	6	0,33075
31	7	0,31940
31	8	0,32772
31	9	0,32152
31	10	0,32592
32	2	0,33973
32	3	0,33515
32	4	0,32652
32	5	0,32412
32	6	0,32925
32	7	0,31940
32	8	0,32620
32	9	0,32152
32	10	0,32592
33	1	0,33910
33	2	0,33973
33	3	0,33515
33	4	0,32802
33	5	0,32578
33	6	0,32925
33	8	0,32455
33	9	0,32152
34	1	0,33910
34	2	0,33973
34	5	0,32578
34	7	0,31788
34	8	0,32455
34	9	0,32152
34	10	0,32260
35	1	0,33910
35	2	0,33973
35	3	0,33348
35	5	0,32425
35	6	0,32925
35	7	0,31788
35	8	0,32455
35	9	0,32152
35	10	0,32260
36	2	0,33973
36	3	0,33348
36	4	0,32485
36	5	0,32260
36	6	0,32925
36	7	0,31940
36	8	0,32288
36	9	0,32152
36	10	0,32260
37	1	0,33910
37	3	0,33197
37	5	0,32260
37	6	0,32925
37	7	0,31788
37	8	0,32288
37	9	0,32000
38	1	0,33910
38	2	0,33973
38	3	0,33197
38	5	0,32562
38	7	0,31788
38	8	0,32455
38	9	0,32305
39	2	0,33973
39	4	0,32485
39	5	0,32575
39	6	0,32760
39	7	0,32090
39	9	0,32305
39	10	0,32260
40	1	0,33910
40	2	0,33973
40	3	0,33348
40	5	0,32410
40	6	0,32760
40	7	0,32090
40	8	0,32455
40	9	0,32458
41	2	0,33973
41	4	0,32332
41	5	0,32410
41	6	0,32760
41	7	0,32090
41	8	0,32288
41	10	0,32562
42	1	0,33910
42	2	0,33973
42	3	0,33515
42	4	0,32332
42	5	0,32410
42	6	0,32760
42	8	0,32288
42	9	0,32458
42	10	0,32562
43	2	0,33973
43	3	0,33515
43	5	0,32242
43	6	0,32760
43	7	0,32395
43	8	0,32135
43	9	0,32290
44	1	0,33910
44	2	0,33973
44	4	0,32332
44	6	0,33075
44	7	0,32395
44	8	0,32135
45	1	0,33910
45	3	0,33515
45	4	0,32332
45	6	0,33075
45	7	0,32395
45	8	0,31982
45	9	0,32290
46	1	0,33910
46	2	0,33973
46	3	0,33515
46	5	0,32242
46	6	0,33075
46	7	0,32395
46	8	0,31968
46	9	0,32442
46	10	0,32715
47	1	0,33910
47	2	0,33973
47	3	0,33365
47	5	0,32242
47	6	0,32760
47	8	0,31968
47	9	0,32442
48	1	0,33910
48	2	0,33973
48	3	0,33365
48	4	0,32332
48	7	0,32395
48	8	0,31968
48	9	0,32442
48	10	0,32865
49	2	0,33973
49	3	0,33515
49	4	0,32332
49	5	0,32410
49	6	0,32910
49	7	0,32395
49	8	0,31815
50	1	0,33910
50	3	0,33515
50	4	0,32332
50	5	0,32410
50	7	0,32395
50	9	0,32442
50	10	0,32865
1	1	0,44165
1	2	0,43147
1	3	0,43147
1	4	0,42615
1	6	0,42902
1	7	0,43125
1	8	0,43388
2	1	0,44165
2	3	0,45008
2	4	0,41545
2	5	0,41470
2	6	0,42735
2	7	0,41595
2	8	0,41965
2	9	0,41622
2	10	0,40572
3	1	0,44165
3	2	0,43870
3	4	0,41405
3	5	0,40815
3	7	0,40932
3	8	0,41535
4	1	0,44165
4	2	0,43372
4	3	0,41775
4	5	0,39877
4	7	0,40570
4	9	0,42168
4	10	0,40370
5	1	0,44165
5	2	0,44792
5	3	0,40678
5	6	0,43095
5	7	0,41152
5	9	0,41095
5	10	0,40045
6	1	0,44165
6	2	0,42578
6	3	0,40805
6	6	0,44560
6	8	0,39968
6	9	0,41080
6	10	0,39308
7	1	0,44165
7	2	0,42445
7	3	0,40975
7	4	0,41248
7	5	0,40905
7	6	0,42980
7	7	0,41002
7	8	0,40548
7	9	0,40848
8	1	0,44165
8	2	0,42578
8	3	0,40510
8	4	0,41343
8	5	0,40872
8	6	0,42372
8	8	0,40570
8	9	0,40068
8	10	0,39955
9	1	0,44165
9	2	0,42450
9	3	0,40502
9	4	0,40972
9	5	0,40653
9	7	0,40815
9	9	0,39485
10	1	0,44165
10	2	0,42570
10	3	0,39988
10	4	0,41105
10	5	0,40575
10	6	0,40792
10	7	0,40725
10	8	0,39870
10	9	0,39125
10	10	0,39177
11	1	0,44165
11	2	0,42450
11	3	0,39982
11	4	0,41062
11	5	0,40612
11	6	0,40305
11	7	0,40330
11	8	0,39758
11	9	0,39440
11	10	0,39255
12	1	0,44165
12	2	0,42570
12	3	0,39855
12	4	0,41195
12	5	0,40382
12	6	0,40705
12	7	0,40165
12	8	0,39770
12	9	0,39868
12	10	0,38618
13	1	0,44165
13	2	0,42570
13	3	0,39838
13	5	0,39830
13	7	0,40070
13	8	0,39752
13	10	0,38382
14	3	0,39738
14	4	0,41560
14	6	0,40348
14	7	0,40690
14	8	0,39863
14	10	0,38780
15	1	0,44165
15	3	0,40010
15	4	0,41560
15	5	0,39988
15	7	0,40690
15	9	0,39092
16	1	0,44165
16	2	0,42570
16	3	0,40050
16	4	0,41450
16	6	0,40448
16	7	0,40255
16	9	0,39280
17	1	0,44165
17	2	0,42578
17	4	0,41582
17	5	0,39520
17	6	0,40368
17	8	0,40162
17	9	0,39295
17	10	0,38218
18	2	0,42578
18	4	0,41455
18	5	0,39310
18	6	0,40248
18	8	0,39815
18	9	0,39328
18	10	0,38152
19	1	0,44165
19	3	0,39980
19	5	0,38992
19	7	0,40510
19	9	0,39312
20	1	0,44165
20	2	0,42578
20	3	0,40015
20	4	0,41602
20	5	0,39003
20	7	0,40552
20	8	0,39875
20	9	0,39368
20	10	0,37940
21	1	0,44165
21	2	0,42578
21	3	0,39868
21	4	0,41643
21	5	0,39222
21	6	0,40102
21	7	0,40182
21	9	0,39442
22	1	0,44165
22	2	0,42605
22	3	0,39868
22	5	0,39257
22	7	0,40325
22	9	0,39420
23	1	0,44165
23	2	0,42605
23	3	0,39398
23	4	0,41065
23	5	0,39165
23	7	0,40732
23	8	0,40083
24	1	0,44165
24	2	0,42605
24	3	0,39480
24	4	0,41048
24	5	0,39190
24	6	0,39822
24	8	0,40182
24	9	0,39370
25	1	0,44165
25	2	0,42605
25	3	0,39450
25	4	0,41168
25	5	0,39087
25	6	0,39662
25	8	0,39973
25	10	0,38037
26	1	0,44165
26	2	0,42605
26	3	0,39480
26	4	0,40412
26	5	0,39015
26	7	0,40192
26	9	0,39352
26	10	0,38012
27	1	0,44165
27	2	0,42605
27	3	0,39480
27	5	0,38940
27	6	0,39632
27	7	0,39903
27	8	0,39960
27	9	0,39935
27	10	0,37995
28	1	0,44165
28	2	0,42605
28	3	0,39480
28	5	0,38910
28	6	0,39657
28	7	0,39907
28	9	0,39935
29	1	0,44165
29	2	0,42630
29	3	0,39480
29	4	0,40420
29	6	0,39705
29	7	0,39950
29	8	0,39758
29	10	0,38007
30	1	0,44165
30	2	0,42630
30	3	0,39480
30	4	0,40422
30	5	0,39078
30	7	0,40377
30	8	0,39775
30	9	0,39952
30	10	0,38037
31	2	0,42630
31	4	0,40412
31	6	0,39682
31	7	0,40267
31	8	0,39885
31	9	0,39952
32	1	0,44165
32	2	0,42630
32	3	0,39480
32	4	0,40392
32	5	0,39260
32	7	0,40315
32	8	0,39970
32	10	0,37970
33	1	0,44165
33	2	0,42630
33	3	0,39480
33	4	0,40430
33	6	0,39800
33	7	0,40300
33	9	0,39947
33	10	0,37962
34	2	0,42630
34	3	0,39480
34	4	0,40300
34	6	0,39938
34	7	0,40118
34	8	0,39962
34	9	0,39922
34	10	0,37790
35	1	0,44165
35	2	0,42630
35	3	0,39480
35	5	0,39208
35	6	0,39872
35	7	0,40158
35	8	0,40050
35	9	0,39955
35	10	0,37798
36	1	0,44165
36	2	0,42630
36	3	0,39508
36	4	0,40285
36	6	0,39793
36	7	0,40288
36	9	0,39970
36	10	0,37835
37	2	0,42510
37	3	0,39508
37	4	0,40312
37	5	0,39183
37	7	0,40223
37	9	0,40085
38	1	0,44165
38	2	0,42510
38	3	0,39508
38	5	0,39152
38	6	0,39800
38	7	0,40098
38	8	0,40050
38	10	0,37835
39	2	0,42510
39	3	0,39508
39	4	0,40305
39	6	0,39642
39	8	0,40132
39	9	0,40148
40	2	0,42510
40	3	0,39508
40	4	0,40282
40	5	0,39198
40	6	0,39735
40	8	0,40132
40	9	0,40165
40	10	0,37770
41	1	0,44165
41	2	0,42510
41	3	0,39508
41	4	0,40348
41	5	0,39145
41	6	0,39728
41	8	0,40120
41	9	0,40237
41	10	0,37770
42	1	0,44165
42	2	0,42510
42	3	0,39508
42	4	0,40355
42	5	0,39032
42	6	0,39718
42	7	0,40162
42	8	0,40410
42	9	0,40218
42	10	0,37825
43	1	0,44165
43	4	0,40255
43	5	0,39032
43	6	0,39750
43	7	0,40200
43	8	0,40410
43	10	0,37965
44	1	0,44165
44	2	0,42510
44	4	0,40248
44	5	0,38707
44	6	0,39730
44	8	0,40252
44	9	0,40335
44	10	0,37982
45	2	0,42510
45	3	0,39098
45	5	0,38707
45	7	0,39797
45	9	0,40335
45	10	0,38030
46	2	0,42510
46	4	0,40948
46	5	0,38727
46	6	0,39722
46	7	0,39748
46	8	0,40358
46	10	0,38030
47	2	0,42510
47	3	0,39098
47	4	0,40848
47	6	0,39530
47	8	0,40335
47	9	0,40388
48	1	0,44165
48	3	0,39112
48	5	0,38685
48	6	0,39660
48	7	0,39670
48	8	0,40330
48	9	0,40380
48	10	0,38055
49	1	0,44165
49	3	0,39112
49	4	0,40828
49	6	0,39618
49	7	0,40138
49	8	0,40390
49	9	0,40348
49	10	0,38065
50	2	0,42630
50	4	0,40810
50	6	0,39480
50	8	0,40553
50	9	0,40348
50	10	0,38065
