
0.487698	0.487837	0.488287	0.487825	0.487903	0.487969	
0.487735	0.488036	0.487859	0.48799	0.487686	0.488157	
0.487712	0.487711	0.488077	0.487808	0.487682	0.487716	
0.487599	0.488079	0.487798	0.48747	0.487979	0.488017	
0.488241	0.487992	0.488321	0.488137	0.487871	0.488022	

0.487905	0.488143	0.487857	0.487775	0.487774	0.487815	
0.487747	0.487923	0.488292	0.487835	0.487937	0.48805	
0.487688	0.48804	0.487908	0.487987	0.487698	0.48808	
0.487689	0.48773	0.487975	0.487848	0.487769	0.487804	
0.48765	0.487993	0.487774	0.487488	0.487916	0.488018	
0.488122	0.488033	0.488232	0.488102	0.487817	0.488053	

0.487872	0.488023	0.487796	0.487822	0.487853	0.487885	
0.487791	0.487924	0.488241	0.487875	0.487946	0.487983	
0.487705	0.488001	0.487875	0.487985	0.487738	0.487944	
0.487731	0.487785	0.487908	0.487905	0.487843	0.487744	
0.487626	0.487917	0.487781	0.487469	0.487854	0.487974	
0.48803	0.487939	0.488279	0.487994	0.48771	0.487996	

0.487886	0.488068	0.487868	0.487873	0.48793	0.487844	
0.487722	0.487947	0.488296	0.487884	0.487965	0.48787	
0.487675	0.487973	0.487868	0.488033	0.487796	0.487898	
0.487675	0.48775	0.487947	0.487943	0.487769	0.487697	
0.487703	0.487962	0.487707	0.487538	0.487867	0.488004	
0.48805	0.487944	0.488167	0.488044	0.487755	0.487913	

0.487916	0.488106	0.487908	0.487893	0.487918	0.487882	
0.487776	0.487973	0.488323	0.487891	0.488	0.487888	
0.48764	0.487949	0.487889	0.488016	0.487811	0.487899	
0.487661	0.487775	0.487971	0.487897	0.487797	0.487731	
0.487795	0.487994	0.487661	0.487593	0.487789	0.487942	
0.488046	0.487946	0.488154	0.488059	0.487801	0.488011	

0.487976	0.487978	0.487924	0.487898	0.487937	0.487934	
0.487725	0.487924	0.488304	0.48792	0.487997	0.487834	
0.487703	0.488008	0.487899	0.488067	0.487847	0.487927	
0.487619	0.487813	0.48799	0.487935	0.487844	0.487753	
0.487787	0.487949	0.487689	0.487556	0.487854	0.487904	
0.488005	0.487913	0.488164	0.488062	0.48783	0.487888	

0.487904	0.488006	0.487927	0.487861	0.487973	0.487939	
0.48776	0.487966	0.488286	0.487943	0.487927	0.487875	
0.487718	0.488039	0.487832	0.488077	0.487867	0.487958	
0.487663	0.487842	0.487985	0.487975	0.487863	0.487756	
0.487826	0.487943	0.487664	0.487573	0.487873	0.487909	
0.488041	0.487931	0.488161	0.488096	0.487848	0.487906	

0.487879	0.488042	0.487972	0.487837	0.487958	0.487905	
0.48778	0.487973	0.488236	0.487939	0.48795	0.487855	
0.487788	0.488056	0.487802	0.488029	0.487899	0.487913	
0.487624	0.487827	0.487944	0.488027	0.487871	0.487723	
0.487764	0.487895	0.487643	0.4876	0.487841	0.48796	
0.488064	0.487882	0.488084	0.488112	0.487903	0.487863	

0.487896	0.488025	0.48791	0.487873	0.487988	0.487849	
0.487783	0.487983	0.488191	0.487872	0.488001	0.487797	
0.487745	0.488046	0.487786	0.488074	0.48792	0.487927	
0.487659	0.487779	0.487966	0.48806	0.487886	0.487736	
0.487789	0.487919	0.48766	0.487581	0.487855	0.487957	
0.487982	0.487846	0.48811	0.488124	0.487913	0.48785	

0.487914	0.488061	0.487868	0.487849	0.487991	0.487789	
0.487785	0.488003	0.488209	0.487832	0.487953	0.487844	
0.487698	0.488096	0.487741	0.488014	0.487904	0.487914	
0.487639	0.487769	0.487976	0.487987	0.487851	0.4877	
0.487815	0.487873	0.487708	0.48755	0.48789	0.487945	
0.488025	0.487889	0.488121	0.488114	0.487884	0.487851	

0.487921	0.488114	0.487881	0.487809	0.488001	0.487756	
0.487821	0.488045	0.48821	0.487888	0.487963	0.487847	
0.487721	0.488092	0.487782	0.488034	0.487931	0.487879	
0.487645	0.487751	0.487938	0.487991	0.487826	0.487736	
0.487833	0.487881	0.487744	0.487592	0.487927	0.487951	
0.487951	0.4879	0.488117	0.488097	0.487924	0.48783	

0.487955	0.48804	0.487904	0.487833	0.488026	0.487783	
0.487833	0.487984	0.48815	0.487851	0.487992	0.487797	
0.487757	0.488053	0.487806	0.488023	0.487865	0.487862	
0.487616	0.487782	0.487931	0.487937	0.487782	0.487723	
0.487839	0.48784	0.487716	0.487568	0.487965	0.487951	
0.487912	0.487923	0.488085	0.48812	0.487885	0.487884	

0.487946	0.488061	0.487867	0.487801	0.488008	0.487796	
0.487844	0.487952	0.488102	0.487818	0.487992	0.48779	
0.487761	0.488078	0.487854	0.488029	0.487898	0.487808	
0.487649	0.487753	0.487958	0.487971	0.487793	0.487707	
0.487853	0.487808	0.487748	0.487594	0.487972	0.487964	
0.487928	0.487928	0.488086	0.488072	0.487915	0.487925	

0.487969	0.488086	0.487893	0.487771	0.488061	0.487814	
0.487814	0.487961	0.488106	0.487861	0.48802	0.48783	
0.48772	0.48806	0.487823	0.488036	0.487935	0.487773	
0.487679	0.487724	0.487915	0.488018	0.48782	0.48773	
0.487865	0.487796	0.487751	0.487579	0.48799	0.487996	
0.487899	0.487896	0.488132	0.488084	0.487922	0.487883	

0.487985	0.488073	0.487904	0.487795	0.488051	0.487777	
0.487785	0.487962	0.488063	0.487892	0.488039	0.487862	
0.487695	0.488048	0.487833	0.488037	0.487948	0.487795	
0.487717	0.487749	0.487942	0.488024	0.487836	0.487747	
0.487882	0.487754	0.487764	0.487604	0.488011	0.487995	
0.487858	0.487923	0.488141	0.4881	0.487891	0.487926	

0.488015	0.488038	0.48792	0.487809	0.488067	0.487763	
0.48776	0.487973	0.48807	0.487857	0.488039	0.487851	
0.487704	0.488049	0.487839	0.488008	0.487912	0.487807	
0.487737	0.487749	0.487967	0.48806	0.487873	0.48776	
0.487884	0.487765	0.4878	0.487632	0.487977	0.488023	
0.487881	0.487916	0.488165	0.488119	0.487855	0.487947	

0.488017	0.488007	0.487935	0.487794	0.488087	0.487771	
0.487768	0.48798	0.488046	0.487886	0.488033	0.487866	
0.48772	0.48807	0.48782	0.487969	0.487925	0.487825	
0.487735	0.487709	0.487938	0.488085	0.487826	0.487729	
0.487914	0.487747	0.487811	0.487655	0.487944	0.488026	
0.487899	0.487917	0.488117	0.488122	0.487875	0.487982	

0.487989	0.487994	0.487935	0.487783	0.48809	0.487793	
0.487735	0.488005	0.488049	0.487907	0.488043	0.487877	
0.487676	0.488037	0.487824	0.487924	0.487941	0.487793	
0.487766	0.487711	0.487919	0.488049	0.487837	0.487702	
0.487869	0.48775	0.487776	0.487676	0.487966	0.488039	
0.48787	0.487896	0.488118	0.488098	0.48785	0.48799	

0.487958	0.487969	0.487939	0.487725	0.488099	0.487808	
0.487755	0.488008	0.488021	0.487877	0.487995	0.487855	
0.487712	0.488001	0.487847	0.487889	0.487952	0.487775	
0.48775	0.487702	0.487922	0.488073	0.487844	0.487677	
0.487841	0.487769	0.487798	0.487693	0.48797	0.488051	
0.487841	0.48792	0.488127	0.488076	0.487867	0.487959	

0.487956	0.487991	0.48795	0.487741	0.488066	0.487829	
0.487776	0.488019	0.48797	0.487856	0.488014	0.487851	
0.487709	0.488033	0.487842	0.487876	0.487913	0.487787	
0.487752	0.487719	0.487941	0.488038	0.487846	0.487701	
0.487821	0.487795	0.487838	0.487705	0.487943	0.488065	
0.487856	0.487941	0.488144	0.488083	0.487875	0.487998	

0.487931	0.48799	0.487924	0.487754	0.488026	0.4878	
0.487755	0.487988	0.487934	0.487861	0.488021	0.487828	
0.487715	0.488008	0.487816	0.487874	0.48792	0.487829	
0.487776	0.487734	0.48796	0.48805	0.487871	0.48772	
0.487787	0.487807	0.487847	0.487686	0.487955	0.488051	
0.487875	0.487951	0.488159	0.488099	0.487861	0.487957	

0.487948	0.487999	0.487938	0.487723	0.48803	0.487833	
0.487764	0.487993	0.487906	0.487865	0.488023	0.487803	
0.487698	0.487972	0.487814	0.487864	0.487932	0.487847	
0.487795	0.487737	0.48797	0.488062	0.487881	0.487713	
0.487787	0.487797	0.487852	0.487704	0.487914	0.488051	
0.48785	0.487929	0.488144	0.48805	0.487873	0.487977	

0.487935	0.488003	0.487953	0.487745	0.488045	0.487813	
0.487764	0.48797	0.487904	0.487878	0.488019	0.487781	
0.487707	0.487987	0.487837	0.487833	0.487961	0.487818	
0.487768	0.487755	0.487981	0.488079	0.487887	0.487744	
0.48781	0.487777	0.487828	0.487693	0.487891	0.488073	
0.487834	0.487929	0.488105	0.488011	0.487875	0.487962	

0.487906	0.487974	0.487968	0.487769	0.488044	0.487808	
0.487774	0.487941	0.48791	0.487857	0.488022	0.487779	
0.487721	0.488006	0.487812	0.487841	0.48798	0.487837	
0.4878	0.487783	0.48799	0.488061	0.487904	0.487725	
0.487782	0.48775	0.487838	0.487706	0.487897	0.488034	
0.487833	0.487932	0.488071	0.487996	0.487867	0.487977	

0.487889	0.487991	0.48798	0.487775	0.487997	0.487834	
0.487779	0.487945	0.487915	0.487884	0.488043	0.487793	
0.487726	0.488013	0.487814	0.487865	0.488	0.487852	
0.487821	0.487817	0.48799	0.488072	0.487886	0.487734	
0.487802	0.487769	0.487846	0.487733	0.487907	0.488045	
0.487806	0.487927	0.488082	0.48799	0.487877	0.487985	

0.487899	0.487978	0.487986	0.487787	0.488018	0.487807	
0.487785	0.487943	0.487912	0.487862	0.488021	0.487796	
0.487739	0.487989	0.487811	0.487882	0.487978	0.487818	
0.487795	0.487796	0.487989	0.48805	0.487855	0.487752	
0.487816	0.487775	0.487827	0.487743	0.487927	0.488045	
0.487817	0.487895	0.488079	0.487993	0.487869	0.487959	

0.487914	0.487981	0.488002	0.487771	0.487992	0.487818	
0.4878	0.487957	0.48789	0.48787	0.488036	0.487812	
0.487724	0.487971	0.487822	0.487869	0.487954	0.487829	
0.48779	0.487794	0.488005	0.488049	0.487854	0.487772	
0.487806	0.487761	0.487833	0.487762	0.48795	0.487985	
0.487801	0.487918	0.488089	0.487977	0.487845	0.487937	

0.487917	0.488008	0.488023	0.487769	0.488002	0.487803	
0.487792	0.487962	0.48791	0.487881	0.488014	0.487827	
0.487729	0.48799	0.487803	0.487865	0.48797	0.487823	
0.487796	0.4878	0.488021	0.488057	0.487865	0.48777	
0.487824	0.48779	0.48784	0.487756	0.487924	0.487965	
0.487819	0.487945	0.488104	0.487996	0.487858	0.487935	

0.487919	0.488019	0.48803	0.487738	0.488014	0.487768	
0.487804	0.487975	0.487894	0.487895	0.487987	0.48784	
0.487742	0.487959	0.487802	0.487846	0.487981	0.487823	
0.487811	0.487807	0.488027	0.488052	0.487858	0.487787	
0.487842	0.487816	0.487839	0.487751	0.487936	0.487962	
0.487829	0.487929	0.488081	0.48802	0.487841	0.487942	

0.487938	0.487997	0.488031	0.487746	0.48802	0.487775	
0.487816	0.487983	0.487925	0.487898	0.48796	0.487827	
0.487726	0.487967	0.48782	0.487836	0.487958	0.487835	
0.487817	0.487821	0.48804	0.488043	0.487876	0.487795	
0.487848	0.487796	0.487852	0.487759	0.487911	0.487939	
0.487803	0.487929	0.488093	0.487988	0.487846	0.487916	

0.487952	0.488015	0.488037	0.487736	0.487994	0.487778	
0.487829	0.487997	0.4879	0.487882	0.487967	0.487839	
0.48774	0.487966	0.48782	0.487805	0.487941	0.48784	
0.487794	0.487835	0.488027	0.488045	0.487887	0.487821	
0.487836	0.487817	0.487829	0.487776	0.487882	0.487918	
0.487807	0.487937	0.488067	0.487998	0.487835	0.487933	

0.487922	0.488028	0.488023	0.487748	0.48797	0.487797	
0.487831	0.487961	0.487878	0.487877	0.487967	0.487847	
0.487725	0.48797	0.48783	0.487826	0.487914	0.487825	
0.487822	0.487811	0.488023	0.488049	0.487898	0.487797	
0.487853	0.487829	0.487839	0.487795	0.487894	0.487927	
0.487813	0.487925	0.488053	0.487972	0.48782	0.487945	

0.48793	0.488051	0.488028	0.48775	0.487991	0.487783	
0.487838	0.487939	0.487855	0.487878	0.487971	0.48782	
0.487745	0.487965	0.487814	0.487794	0.487895	0.487804	
0.487821	0.487793	0.488023	0.488038	0.487917	0.487809	
0.487829	0.48784	0.48782	0.487807	0.487886	0.487907	
0.487809	0.487901	0.488037	0.487942	0.487831	0.48792	

0.487924	0.488012	0.488036	0.48774	0.487996	0.487799	
0.487826	0.48796	0.487834	0.487882	0.487968	0.487823	
0.487749	0.487977	0.487824	0.487811	0.487873	0.487796	
0.487803	0.487763	0.488036	0.488025	0.487899	0.487823	
0.487843	0.487852	0.487847	0.487815	0.487895	0.487911	
0.487819	0.48789	0.488018	0.487957	0.487849	0.487941	

0.487938	0.48799	0.488001	0.487727	0.488002	0.487794	
0.487834	0.487974	0.487845	0.487886	0.487958	0.487831	
0.487734	0.487982	0.487837	0.487792	0.48786	0.487787	
0.487824	0.487762	0.488024	0.488028	0.487877	0.487832	
0.487854	0.487829	0.487825	0.487827	0.487901	0.487886	
0.487803	0.487904	0.488032	0.487924	0.487849	0.487924	

0.487951	0.487983	0.487998	0.487736	0.488006	0.487798	
0.487813	0.487963	0.487856	0.487886	0.487978	0.487831	
0.487716	0.48798	0.487848	0.487794	0.487837	0.48777	
0.487838	0.487778	0.488012	0.488006	0.487841	0.487819	
0.48783	0.48784	0.487806	0.487843	0.487898	0.487879	
0.487814	0.487906	0.488002	0.487936	0.487848	0.487897	

0.487956	0.487973	0.488009	0.487754	0.488002	0.487811	
0.487814	0.487954	0.487861	0.487902	0.487956	0.487838	
0.487694	0.487995	0.487863	0.487796	0.487838	0.487781	
0.487846	0.487786	0.488007	0.48802	0.487856	0.487809	
0.487841	0.487823	0.487796	0.487828	0.487904	0.487851	
0.487823	0.48792	0.48797	0.487924	0.487838	0.487884	

0.48794	0.487982	0.488012	0.487739	0.488005	0.487825	
0.487792	0.487973	0.487872	0.487929	0.487966	0.487857	
0.487682	0.488005	0.487845	0.487771	0.48782	0.48779	
0.487817	0.487799	0.487999	0.488026	0.487877	0.487799	
0.487854	0.48781	0.487803	0.48784	0.487925	0.487836	
0.487825	0.487896	0.487978	0.487933	0.487842	0.48787	

0.487933	0.487965	0.488016	0.487749	0.487993	0.487814	
0.487789	0.487987	0.487889	0.487935	0.487969	0.487865	
0.487679	0.488008	0.487861	0.48777	0.48783	0.487769	
0.487792	0.487785	0.487976	0.48803	0.487864	0.487814	
0.487874	0.487824	0.487815	0.487834	0.487926	0.487845	
0.487833	0.48791	0.487962	0.487911	0.487853	0.487889	

0.48791	0.487969	0.488024	0.487759	0.488003	0.487824	
0.487793	0.48799	0.487876	0.487939	0.48794	0.487849	
0.48769	0.487986	0.487855	0.487777	0.487853	0.487785	
0.487792	0.487786	0.487983	0.488036	0.487873	0.487824	
0.487888	0.487834	0.487819	0.487814	0.487921	0.487857	
0.487846	0.48792	0.487971	0.487907	0.487857	0.487874	

0.487925	0.48798	0.488034	0.487751	0.488011	0.487801	
0.487779	0.487965	0.487859	0.487953	0.487923	0.487833	
0.48767	0.487988	0.487864	0.48778	0.487863	0.487791	
0.487783	0.487787	0.48797	0.488015	0.487853	0.487842	
0.487877	0.487839	0.487837	0.48782	0.487925	0.487865	
0.487846	0.487911	0.487955	0.48788	0.487873	0.487856	

0.487935	0.487984	0.48803	0.487739	0.48802	0.487812	
0.487788	0.487964	0.487873	0.487967	0.487938	0.487833	
0.487669	0.487989	0.487869	0.487786	0.487844	0.487797	
0.487771	0.487787	0.487958	0.488014	0.487853	0.48785	
0.487895	0.487825	0.487819	0.487836	0.48791	0.487881	
0.487857	0.487897	0.487942	0.48789	0.487893	0.48787	

0.487952	0.487966	0.48801	0.48775	0.488028	0.487797	
0.487775	0.48797	0.487882	0.487975	0.48792	0.48785	
0.487678	0.487986	0.487862	0.487792	0.487866	0.487812	
0.487759	0.487795	0.487943	0.488015	0.487864	0.487857	
0.487876	0.487805	0.487829	0.48784	0.487919	0.487884	
0.487869	0.487877	0.48793	0.487909	0.487902	0.487871	

0.48796	0.487978	0.487989	0.487732	0.488035	0.487781	
0.487781	0.487962	0.487892	0.487983	0.487908	0.487838	
0.487691	0.48797	0.48788	0.487771	0.48786	0.487799	
0.487735	0.487807	0.487935	0.488023	0.487855	0.487843	
0.487886	0.487799	0.487811	0.487827	0.4879	0.487883	
0.487878	0.487856	0.487901	0.487901	0.487909	0.48787	

0.487961	0.487978	0.487992	0.487715	0.488013	0.487766	
0.487793	0.487942	0.487901	0.487992	0.487919	0.487821	
0.48771	0.487945	0.487858	0.487784	0.487851	0.487799	
0.487726	0.487793	0.48792	0.488006	0.48786	0.487839	
0.48788	0.487792	0.487826	0.487833	0.487913	0.487862	
0.48788	0.48784	0.487899	0.487902	0.487905	0.487878	

0.487959	0.48798	0.487973	0.487734	0.488005	0.487749	
0.487776	0.48794	0.487899	0.488003	0.487906	0.487806	
0.487713	0.487936	0.487841	0.487796	0.487858	0.487788	
0.487731	0.48781	0.487903	0.488007	0.487867	0.487846	
0.487886	0.487781	0.487823	0.487852	0.487925	0.487868	
0.487864	0.487851	0.48788	0.487902	0.4879	0.487882	

0.48796	0.487983	0.487977	0.487741	0.488014	0.487725	
0.487775	0.487929	0.487888	0.488011	0.487915	0.487802	
0.487718	0.487947	0.487848	0.48781	0.487869	0.487789	
0.487711	0.487813	0.487913	0.487992	0.487867	0.48784	
0.487894	0.487787	0.487834	0.487838	0.48791	0.487869	
0.487863	0.48784	0.487853	0.487909	0.487889	0.487865	

0.487961	0.487985	0.48798	0.487736	0.488006	0.487737	
0.487778	0.487938	0.487878	0.48801	0.487902	0.487781	
0.487702	0.487925	0.487834	0.487823	0.487877	0.4878	
0.487715	0.487804	0.487885	0.487997	0.487856	0.487831	
0.4879	0.487799	0.487826	0.487828	0.487923	0.487873	
0.487862	0.487829	0.487852	0.487915	0.487871	0.487852	

0.487966	0.487985	0.487963	0.487757	0.487991	0.487749	
0.487763	0.487941	0.487876	0.488015	0.487908	0.487766	
0.487696	0.487918	0.487815	0.487808	0.487859	0.487817	
0.487735	0.48781	0.487871	0.488008	0.487843	0.487836	
0.487911	0.487785	0.487803	0.487807	0.487932	0.487873	
0.487868	0.487837	0.48786	0.487918	0.487858	0.487865	

0.487966	0.487962	0.487956	0.487768	0.487978	0.487772	
0.487767	0.487928	0.487863	0.488012	0.487916	0.487778	
0.487701	0.487919	0.487826	0.487794	0.487869	0.487827	
0.487732	0.487813	0.487881	0.488013	0.487855	0.487847	
0.487899	0.487792	0.487814	0.487797	0.487943	0.487881	
0.487868	0.487825	0.487855	0.487922	0.487856	0.487883	
